Date;Level [mm];Quantity [Liter];Signal health[-];StdDev [Liter];Refill Quantity [Liter]
Measurement data [mm]
2018-08-20 14:38:32;456;1432;100;0.00;140;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1944;1945;1945;1948;1948;1948;1948;1948;1948;1948;1948;1949;
2018-08-20 15:38:33;450;1413;100;0.00;140;1949;1949;1949;1949;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;
2018-08-20 16:38:53;443;1391;100;0.00;140;1953;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1957;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;
2018-08-20 17:38:54;421;1322;100;0.00;140;1978;1978;1978;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1979;1980;1983;
2018-08-20 17:43:24;422;1325;98;1.26;140;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1977;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1978;1979;1979;1979;1981;1981;1981;1981;1981;1981;1981;1981;1982;1982;1982;1982;
2018-08-20 17:46:05;429;1347;95;4.78;160;0;0;0;0;1924;1966;1966;1966;1966;1966;1966;1966;1966;1966;1967;1967;1967;1967;1967;1967;1967;1967;1967;1967;1967;1967;1968;1968;1968;1968;1968;1968;1968;1968;1968;1968;1968;1968;1968;1970;1970;1970;1970;1970;1970;1970;1970;1970;1970;1970;1970;1970;1970;1971;1971;1971;1971;1971;1971;1971;1971;1971;1971;1971;1972;1972;1972;1972;1972;1972;1972;1972;1972;1972;1972;1974;1974;1974;1974;1974;1974;1974;1975;1975;1976;1976;1977;1978;1978;1979;1979;1979;1979;1979;1979;1980;1981;1982;1982;1985;
2018-08-20 17:59:14;434;1363;98;1.34;160;1961;1961;1961;1962;1962;1962;1962;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1965;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1966;1969;1970;
2018-08-20 18:01:56;441;1385;98;2.05;180;1587;1625;1775;1953;1953;1954;1954;1954;1954;1954;1954;1954;1954;1955;1955;1955;1955;1955;1955;1955;1957;1957;1957;1957;1957;1957;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1958;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1959;1960;1960;1960;1960;1960;1960;1960;1961;1961;1961;1961;1961;1961;1962;1963;1963;1963;1964;1966;1966;1966;1966;1966;1967;1968;1968;1968;1969;1973;1973;1974;1974;
2018-08-20 18:05:16;446;1401;94;5.30;180;1225;1745;1945;1945;1946;1947;1947;1948;1948;1948;1948;1949;1949;1949;1949;1949;1949;1949;1950;1950;1950;1950;1950;1950;1951;1951;1951;1951;1951;1951;1952;1952;1952;1952;1952;1952;1952;1952;1952;1952;1952;1952;1952;1952;1952;1952;1953;1953;1953;1953;1953;1954;1954;1955;1955;1955;1955;1955;1955;1955;1955;1955;1955;1955;1955;1955;1955;1955;1955;1956;1956;1956;1956;1956;1956;1956;1956;1957;1957;1957;1957;1958;1958;1959;1959;1959;1960;1963;1963;1963;1966;1966;1971;1972;1973;1977;1981;1983;1996;2043;
2018-08-20 18:07:58;460;1445;94;6.27;200;1934;1935;1935;1935;1935;1935;1935;1935;1935;1935;1935;1935;1935;1935;1935;1935;1935;1936;1936;1936;1936;1936;1936;1936;1936;1936;1937;1937;1937;1937;1937;1937;1937;1937;1938;1938;1938;1938;1938;1939;1939;1939;1939;1939;1939;1939;1939;1939;1939;1939;1939;1941;1941;1941;1941;1941;1941;1941;1941;1941;1941;1942;1942;1942;1942;1942;1942;1942;1942;1942;1942;1942;1943;1943;1943;1943;1943;1943;1943;1943;1943;1943;1943;1944;1944;1944;1944;1946;1946;1946;1947;1947;1949;1950;1951;1955;1961;1964;1974;2018;
